age,annual_income,risk_tolerance,investment_goal,stocks_current,bonds_current,crypto_current,sentiment_score,stocks_target,bonds_target,crypto_target
65,>200,aggressive,balanced,0.5023063257183448,0.3967978068788028,0.10089586740285245,0.7021609418440814,0.7000110200228175,0.16131373486307835,0.13867524511410423
36,<50,conservative,growth,0.6866952263175127,0.11100791583337145,0.20229685784911586,0.6650375566239776,0.2507568586061567,0.6896456525259953,0.05959748886784809
21,<50,conservative,balanced,0.14476625825928996,0.6263407620677833,0.22889297967292666,0.44036445270220076,0.25265617465678464,0.7028037650072183,0.044540060335997105
52,50-100,aggressive,income,0.5032743884286159,0.3577293439925692,0.13899626757881484,0.2133694395476081,0.6362012584265405,0.24062348971887268,0.12317525185458691
66,<50,aggressive,balanced,0.6261069575965522,0.23883710790247495,0.1350559345009729,0.6828538731190062,0.5960420360967396,0.30659057580340787,0.09736738809985256
34,100-200,aggressive,income,0.28019551003042104,0.5481522903094791,0.17165219966010004,0.8618464023916501,0.5801213332073003,0.2477009261641177,0.1721777406285821
61,100-200,aggressive,balanced,0.4642778094184592,0.40073024787054323,0.13499194271099765,0.6424840853409559,0.6166023796500959,0.23005636497985704,0.15334125537004714
45,>200,moderate,income,0.35150477225412163,0.22097359374284622,0.42752163400303206,0.5047049069313438,0.4853877345455484,0.35534592264466636,0.15926634280978527
47,<50,aggressive,balanced,0.5348022067180902,0.27106943767746106,0.19412835560444872,0.5676077258781399,0.5881021028707891,0.2845316644938011,0.12736623263540983
46,50-100,moderate,balanced,0.2868061305468618,0.404329111427029,0.3088647580261091,0.3397401653619423,0.4409871624977303,0.3905667809688637,0.16844605653340614
63,100-200,moderate,balanced,0.31217788371322663,0.49669643764513954,0.19112567864163374,0.7253809146276162,0.4553909175587828,0.4068565671766359,0.13775251526458138
23,50-100,moderate,growth,0.41633912810065504,0.4673592860872557,0.11630158581208928,0.7224938810068943,0.4569032264702445,0.4203779981598569,0.12271877536989861
52,50-100,conservative,balanced,0.4653725953179641,0.34500363607343726,0.18962376860859875,0.30186211027119747,0.29171986252317483,0.6397906077391294,0.0684895297376959
58,100-200,moderate,growth,0.3253455276038332,0.4482029101453494,0.2264515622508175,0.8145848677497614,0.39988187475717607,0.43028208156769704,0.1698360436751269
54,50-100,moderate,income,0.3519530195291568,0.44899681740669484,0.1990501630641483,0.3884328176313137,0.44165766406194723,0.38767949757672454,0.17066283836132826
41,100-200,conservative,balanced,0.5064991003957702,0.31127327280433603,0.18222762679989377,0.8875792426556304,0.2634373272031212,0.6367068378974077,0.09985583489947117
46,50-100,conservative,income,0.29765367850255986,0.39583274101819194,0.3065135804792481,0.4680321098260721,0.3041382318623281,0.6086035529175438,0.08725821522012814
66,100-200,conservative,income,0.5033365836878599,0.2888630066680986,0.20780040964404153,0.32451884111414975,0.25768171867041645,0.6720079985345645,0.07031028279501922
63,<50,aggressive,balanced,0.6796294225461835,0.2530677291910616,0.06730284826275493,0.4462040779419566,0.5832207661138283,0.2908865546835527,0.1258926792026191
48,>200,conservative,growth,0.5520457798679099,0.3460157984778317,0.10193842165425844,0.5081262300880351,0.3048372007098371,0.5942191172645112,0.1009436820256518
52,100-200,conservative,balanced,0.48277896021307465,0.14901307319109972,0.36820796659582555,0.24851544112680637,0.2902083655880122,0.6392542617944897,0.07053737261749816
50,100-200,moderate,income,0.4297006988774327,0.43659400019946343,0.13370530092310384,0.6047528668563026,0.4298263564323706,0.4324304819744884,0.1377431615931411
69,>200,conservative,income,0.650641447822041,0.18644276025555098,0.16291579192240796,0.6183427079082302,0.34113858155547905,0.5687077000909978,0.09015371835352316
38,100-200,aggressive,balanced,0.5851918576555711,0.18802500863607083,0.22678313370835793,0.7172513187446306,0.5829480524074545,0.24194637679539865,0.1751055707971469
49,100-200,conservative,growth,0.4504878532339631,0.38477294969896814,0.16473919706706885,0.2204189246035203,0.29337823822853765,0.5983347198602851,0.10828704191117725
40,50-100,aggressive,growth,0.2622636054371656,0.5674861341357573,0.1702502604270771,0.578866750103681,0.6366603291891119,0.21341459324328943,0.14992507756759876
50,>200,conservative,income,0.4197870244541031,0.2371234792287645,0.3430894963171324,0.2370352032894651,0.34502726919444704,0.5596145903512882,0.0953581404542647
20,<50,conservative,income,0.37834017936478664,0.3581659159977746,0.26349390463743877,0.6908009539766574,0.2149358013758651,0.7598394994403973,0.025224699183737608
35,100-200,conservative,growth,0.41094658658035765,0.5428728804323901,0.04618053298725203,0.23900958999068914,0.2550989946994922,0.6651379529015603,0.07976305239894743
42,>200,conservative,balanced,0.2356745604778633,0.49333661782352906,0.27098882169860766,0.8382094938391429,0.3164871771634162,0.5777742800257155,0.10573854281086836
59,50-100,aggressive,income,0.5593164209332102,0.2952665377699721,0.1454170412968178,0.6914577968191475,0.6596984625284367,0.22917563126216345,0.11112590620939991
48,<50,aggressive,growth,0.33169206397500883,0.5623047349343364,0.1060032010906548,0.55517283555961,0.5860117128192008,0.3393389387274019,0.07464934845339724
20,>200,moderate,income,0.5180346826873466,0.219817135235213,0.2621481820774403,0.5090527462968224,0.44961385127415066,0.3698718105261693,0.1805143381996801
57,<50,aggressive,balanced,0.5873919142255934,0.31088653512659403,0.10172155064781253,0.2914708412892837,0.5795371396766509,0.25920795528290375,0.16125490504044535
63,<50,conservative,growth,0.5212629806574252,0.40486663229761705,0.07387038704495762,0.4036995726952642,0.20904298891910011,0.7234350406104064,0.06752197047049341
41,<50,moderate,income,0.28703443716747634,0.49974575788482795,0.21321980494769574,0.8082713735146273,0.35647597702065487,0.4790829965829237,0.16444102639642155
67,100-200,moderate,balanced,0.6983997465817383,0.279288549800109,0.022311703618152812,0.8331169680937457,0.4886432661034789,0.38358490830908487,0.12777182558743627
49,100-200,moderate,income,0.2893170901598456,0.3359110554767389,0.3747718543634156,0.20052339585937176,0.44312002954225116,0.39613845386844754,0.16074151658930141
64,50-100,conservative,balanced,0.5276205656291647,0.25040427425742157,0.22197516011341378,0.6158954740342859,0.2991121429135263,0.6455486023896978,0.055339254696775995
39,50-100,aggressive,balanced,0.6514064894909858,0.12772795626441355,0.2208655542446006,0.7035104263175795,0.6002129246012989,0.22053032140976048,0.1792567539889406
40,>200,conservative,growth,0.338852569350753,0.5555135535854905,0.10563387706375664,0.6331228877203244,0.2734871265121734,0.6207709959578538,0.10574187752997288
19,50-100,moderate,balanced,0.6497940349397908,0.32514732856952505,0.02505863649068404,0.2571758354064478,0.40867630357764473,0.43332325365043867,0.15800044277191672
44,<50,conservative,income,0.5191308714204393,0.4125714673013855,0.06829766127817523,0.35240742915923157,0.22188419676947402,0.751039603071036,0.027076200159489975
59,<50,conservative,balanced,0.34662388293956353,0.5196894542208871,0.13368666283954936,0.3752381871669702,0.24021315892802242,0.7223534399306752,0.03743340114130233
19,100-200,aggressive,balanced,0.19134034446930387,0.7184691491741203,0.09019050635657595,0.7822072419135627,0.5557204690895199,0.25720991658955183,0.18706961432092833
43,<50,aggressive,growth,0.5306393249980164,0.1835843800190701,0.2857762949829136,0.5242396054162444,0.6118117212425933,0.2886240641918846,0.09956421456552215
34,>200,moderate,balanced,0.5054880205846861,0.44779010409503683,0.046721875320276995,0.5407797483588658,0.4327155364071526,0.39278313729914244,0.17450132629370504
57,<50,conservative,balanced,0.4295905952632181,0.27809387612433156,0.2923155286124503,0.854425132588156,0.2458120274222869,0.7284926211006526,0.025695351477060462
50,<50,conservative,income,0.6297820634194936,0.21471797240399842,0.15549996417650794,0.6459601221983008,0.21835938222863668,0.7485716476677324,0.033068970103630954
26,>200,aggressive,growth,0.4267691157093493,0.5066834304972122,0.06654745379343847,0.8290673910868647,0.621472455470081,0.16520671303944243,0.21332083149047654
60,50-100,conservative,growth,0.44353924613809464,0.3458837204305169,0.2105770334313884,0.5195561987390731,0.2618169443245412,0.6501688345081206,0.08801422116733829
65,50-100,conservative,growth,0.23584305510514617,0.5944474827526613,0.16970946214219243,0.304605380962806,0.2743908314442063,0.6618713288293905,0.06373783972640328
56,>200,conservative,balanced,0.5552680782814617,0.39219885773932933,0.05253306397920886,0.8509549158518599,0.3048013163049408,0.6074949380315131,0.08770374566354608
46,100-200,aggressive,growth,0.5027301686723852,0.35535286221482043,0.14191696911279453,0.5210935809672768,0.6368282457497932,0.2277152753352948,0.13545647891491208
59,<50,moderate,balanced,0.3537820973940589,0.38945371711711985,0.2567641854888212,0.3271419953151753,0.4037698202935549,0.43809045805220265,0.15813972165424228
43,>200,moderate,balanced,0.22088801840327263,0.5838156374207147,0.19529634417601272,0.41167701821274555,0.4266180681199389,0.37882600251805,0.1945559293620111
52,<50,conservative,income,0.2622484146203835,0.5612286531826488,0.17652293219696774,0.23556181278225957,0.2289718533847401,0.7272831767233228,0.043744969891937165
67,100-200,moderate,income,0.34721679817533424,0.5389939128760936,0.11378928894857218,0.5278104140194696,0.43026049996109056,0.422034251446598,0.14770524859231127
42,<50,aggressive,income,0.5797729100507938,0.351816700276947,0.06841038967225915,0.7971897203371656,0.5440404594089642,0.32129631908885653,0.1346632215021793
41,>200,aggressive,income,0.1799246695737111,0.7880233162276526,0.03205201419863638,0.8535063192046826,0.6270430375708541,0.17778254694531176,0.19517441548383416
30,<50,moderate,income,0.22819798691154294,0.515100591780317,0.2567014213081401,0.8528215452525506,0.39499104666436535,0.4888889806773578,0.11611997265827687
24,50-100,moderate,balanced,0.3008901852745582,0.4915998734904818,0.20750994123496008,0.2876610179401227,0.4185459062076288,0.4217138965059307,0.1597401972864405
53,100-200,conservative,balanced,0.6138932395180963,0.29541878790205117,0.09068797257985255,0.4674377177577399,0.2655189577820536,0.6459249062837922,0.08855613593415419
62,100-200,moderate,growth,0.5662272993172929,0.2481307108789036,0.18564198980380353,0.21976013175549447,0.4282106631513179,0.4126451159941603,0.15914422085452187
37,100-200,conservative,balanced,0.5768723090575097,0.33408232186455833,0.08904536907793192,0.7986157414800309,0.2723941232926224,0.6142605739711282,0.11334530273624949
18,>200,conservative,balanced,0.41735570037008196,0.4060957825243971,0.1765485171055208,0.45112903341489163,0.30513854990611927,0.5836583215858371,0.11120312850804367
25,100-200,aggressive,income,0.45665846848164493,0.5134561319198745,0.029885399598480578,0.6417819195245643,0.6088301409512775,0.23175124095783403,0.15941861809088848
63,50-100,aggressive,balanced,0.6655190875346588,0.3334274498876617,0.0010534625776792725,0.700428906654102,0.6386797732698294,0.26499963290495443,0.09632059382521628
33,>200,aggressive,income,0.6708316611745907,0.17896601126702816,0.15020232755838103,0.5008912688202087,0.6424076179035201,0.16488572591166392,0.19270665618481597
31,50-100,aggressive,growth,0.3545168060628398,0.42156475303930613,0.22391844089785407,0.4145096355851701,0.6650850597136089,0.2324378016734505,0.10247713861294062
29,<50,moderate,growth,0.31006754577119566,0.5042282954376768,0.18570415879112756,0.8735490370811613,0.35939021311587255,0.4825662866992189,0.15804350018490848
68,<50,aggressive,balanced,0.3255330029059727,0.6461120427924459,0.028354954301581452,0.875141757516698,0.5780310172597113,0.3124758259406649,0.10949315679962382
40,<50,moderate,growth,0.33648029581643824,0.5691368628132729,0.09438284137028875,0.40260545762101535,0.4008150092290707,0.45069295313132546,0.14849203763960375
32,<50,aggressive,balanced,0.48523901170066763,0.4238881722300357,0.09087281606929656,0.5357375677211207,0.5845295635289599,0.2549679630437094,0.1605024734273307
45,50-100,moderate,growth,0.5786320167679269,0.32346858812462354,0.09789939510744967,0.8809909110620157,0.4364809695125763,0.4145011597015159,0.14901787078590767
51,>200,conservative,income,0.285162187376488,0.42132749983969703,0.293510312783815,0.20340788535885226,0.2983851579889268,0.5884623098183227,0.11315253219275048
19,>200,moderate,income,0.6222505599969107,0.3520903494111403,0.025659090591949055,0.48887477386540446,0.440822468672067,0.3713571981909612,0.18782033313697183
49,100-200,moderate,income,0.527964220844542,0.3111191969432237,0.16091658221223432,0.2703202847766779,0.40517317984378876,0.39833369528032325,0.196493124875888
40,50-100,aggressive,income,0.3244373935042482,0.3468402856982705,0.32872232079748137,0.5564105758938218,0.6022424862874595,0.23845682807767796,0.1593006856348626
39,<50,moderate,balanced,0.6270843901773242,0.2385518366323147,0.134363773190361,0.21726896817834102,0.41845351639756767,0.4956918957973693,0.085854587805063
68,50-100,conservative,growth,0.32250775698080836,0.5226799250470736,0.15481231797211797,0.4848289019734395,0.2917318858779869,0.6123265568394495,0.09594155728256358
42,100-200,conservative,balanced,0.5109719573698656,0.28647641444693434,0.2025516281832002,0.3544893523497346,0.2585208889989495,0.6489530141836838,0.09252609681736676
39,100-200,aggressive,income,0.2009272917322815,0.6988440713862044,0.10022863688151418,0.5733158537211186,0.6348755226358537,0.22427443430599772,0.14085004305814863
39,50-100,conservative,balanced,0.23756017198840296,0.5357127855515437,0.22672704246005346,0.8971955543704897,0.3064761046025031,0.6090485615175445,0.08447533387995233
66,50-100,moderate,growth,0.3871488732529698,0.4737846171559719,0.13906650959105823,0.7603752735887234,0.4607154303166422,0.4269253333918279,0.11235923629152987
69,50-100,conservative,balanced,0.5180870892737106,0.32053315247481634,0.1613797582514732,0.791949464137095,0.2893380733354813,0.6445169665681842,0.06614496009633457
59,>200,aggressive,growth,0.4870961354940248,0.39628898534701257,0.11661487915896264,0.6446854911513566,0.6545925099827892,0.2116467141056384,0.13376077591157232
23,<50,moderate,balanced,0.4878939506138794,0.4076143882600363,0.10449166112608423,0.229091893790581,0.43575897929097,0.48686662484375653,0.07737439586527352
32,50-100,aggressive,growth,0.3073799873887416,0.5033053695518153,0.1893146430594432,0.34475837323090086,0.6792442893583888,0.2207886170887568,0.09996709355285444
60,50-100,moderate,growth,0.49707918904159143,0.3475830364490998,0.1553377745093089,0.8475451895129384,0.42426630384584435,0.40138565100017587,0.17434804515397992
54,50-100,conservative,income,0.4151971358191031,0.39356279405316874,0.19124007012772823,0.45627918255012584,0.2597218218156885,0.6731131916291848,0.0671649865551268
50,100-200,aggressive,growth,0.2414096292522172,0.38472897100689246,0.37386139974089033,0.2725457085365569,0.6433140351695749,0.21562721239620797,0.1410587524342172
25,100-200,aggressive,income,0.37492669720916233,0.44419835998006535,0.18087494281077243,0.6916837561063414,0.6194051042720123,0.2390172451825916,0.14157765054539617
61,>200,moderate,income,0.6746011399563386,0.13714518813225643,0.188253671911405,0.40962040675397826,0.4655070979499573,0.3416692930424362,0.19282360900760653
61,<50,aggressive,income,0.6669877795483805,0.21911414261680176,0.11389807783481763,0.38819983903292016,0.5883322871164879,0.3162072745988262,0.09546043828468595
22,>200,moderate,balanced,0.32174199565674627,0.4398239061873903,0.23843409815586353,0.8985842188907822,0.48471661990442433,0.3851513821503509,0.1301319979452248
56,<50,moderate,balanced,0.8313224370591381,0.1555581229865123,0.013119439954349593,0.800697247518658,0.3637398998080555,0.533415030325147,0.1028450698667975
21,100-200,moderate,balanced,0.47138984941756523,0.2742918561917646,0.2543182943906701,0.4855564728574887,0.40109005815897497,0.43303897269952046,0.1658709691415046
23,100-200,moderate,balanced,0.22404439940567583,0.6341114452017831,0.14184415539254094,0.8861828454715494,0.42185130326793496,0.4225217947242434,0.1556269020078217
62,100-200,conservative,growth,0.25095805447371367,0.742375645683979,0.0066662998423074535,0.6550792563934495,0.24293088819854322,0.6846357158778718,0.07243339592358501
49,>200,moderate,growth,0.35886113736871045,0.6012643993692942,0.03987446326199526,0.7194157163158321,0.42889025592604657,0.38466557982265565,0.18644416425129784
69,50-100,aggressive,balanced,0.6385723451041911,0.2493796660272678,0.11204798886854107,0.22205913015754813,0.673562917023798,0.20425580117876108,0.12218128179744094
47,50-100,conservative,growth,0.29507677648329766,0.42638872111998605,0.2785345023967163,0.28512368154364,0.24608235330475717,0.651156443137535,0.1027612035577079
64,100-200,aggressive,growth,0.3160807100011695,0.44926755737319746,0.23465173262563302,0.6431595885473669,0.6144645817694145,0.19384786744324947,0.19168755078733601
52,50-100,conservative,income,0.6934926972755443,0.12123688795404848,0.18527041477040712,0.8293167878546387,0.26029289332083777,0.6697208163829435,0.06998629029621878
57,50-100,moderate,income,0.2989352029455576,0.574833340493928,0.12623145656051443,0.636620608261317,0.4087920042905253,0.42691637051333164,0.164291625196143
69,>200,conservative,income,0.2217650069379268,0.41620674965346005,0.3620282434086132,0.29381742602329425,0.30882009745454303,0.5781803853293247,0.11299951721613222
33,<50,conservative,income,0.24604734838918563,0.6353066709914673,0.11864598061934711,0.28103203237242724,0.18489688828047326,0.7557558404084113,0.059347271311115495
30,100-200,aggressive,growth,0.5882325766737794,0.3119604855497309,0.0998069377764896,0.7909301270768572,0.5777152150898444,0.2633587144752553,0.15892607043490042
67,100-200,aggressive,balanced,0.2390762760198048,0.589383258052514,0.17154046592768107,0.29751163709554,0.566501719072482,0.2467042783743604,0.18679400255315762
59,>200,moderate,growth,0.4525891875469178,0.43105773853532053,0.11635307391776155,0.5641623723528177,0.49938434649933683,0.3606674060583523,0.13994824744231082
47,>200,conservative,growth,0.23710038760657656,0.7538046999836393,0.00909491240978411,0.2259793239736116,0.3013047015585454,0.6068939585450491,0.09180133989640545
36,50-100,conservative,growth,0.21148169310893608,0.6567612370726192,0.13175706981844465,0.2564688371738242,0.2733659484010374,0.6292731455715158,0.09736090602744671
34,100-200,conservative,income,0.6649850173092889,0.3016898386357309,0.03332514405498011,0.6706437873500054,0.2560256798306242,0.650221404884276,0.09375291528509985
36,<50,moderate,income,0.5826324935983637,0.254352905192376,0.1630146012092603,0.6824269872992617,0.40171957587800455,0.4892110928502888,0.10906933127170676
45,>200,moderate,income,0.38838002297693186,0.4976823142994282,0.11393766272363988,0.43902858462590966,0.48965025297269105,0.3816827986923026,0.12866694833500636
43,<50,moderate,balanced,0.4909332997882534,0.32268513442332075,0.18638156578842585,0.35092683567013133,0.3693160351681113,0.5553601160918706,0.07532384874001818
54,<50,moderate,growth,0.3184529859090548,0.43981763740665897,0.24172937668428618,0.7695971895301156,0.4043488251484762,0.5157953825410991,0.07985579231042453
43,100-200,moderate,balanced,0.693295158214452,0.16432308875517052,0.1423817530303775,0.35197226062892323,0.4475687420786989,0.4400395707326479,0.11239168718865325
40,100-200,aggressive,income,0.5164173793455479,0.15575453846483958,0.32782808218961246,0.5794189487664658,0.5957723939407867,0.22506659020588857,0.17916101585332467
26,>200,conservative,balanced,0.3893756198896838,0.44200507905874103,0.16861930105157522,0.8777461886040339,0.28379944905663607,0.62109181372589,0.09510873721747388
29,100-200,conservative,growth,0.5402544099135831,0.32333090929705627,0.1364146807893607,0.30349670650366867,0.3035290792180849,0.5942186825006074,0.10225223828130776
18,100-200,conservative,growth,0.12840950045590602,0.6358779799340953,0.23571251960999878,0.8586133872462962,0.2514472195306227,0.6370719551220057,0.11148082534737169
18,100-200,conservative,income,0.6306693238276455,0.17451637005132026,0.19481430612103434,0.3280251371480681,0.2455305069061761,0.6420977731084968,0.11237171998532718
64,<50,conservative,income,0.25000095969463654,0.5451379386979496,0.20486110160741383,0.5972102456162607,0.19421207458426915,0.7384148061328394,0.06737311928289139
51,>200,conservative,balanced,0.6559342345853594,0.21589545932612014,0.12817030608852056,0.4639053983711212,0.3326420470418147,0.5777819242216226,0.08957602873656274
49,50-100,conservative,income,0.7553262792333116,0.22172889015015648,0.022944830616531915,0.8754500210512781,0.27499100296745954,0.6317838957463977,0.0932251012861428
65,<50,conservative,income,0.6616974918049,0.3319512429124776,0.006351265282622303,0.39147942030135585,0.23053112205876675,0.7478400475943521,0.021628830346881258
42,100-200,aggressive,growth,0.35524098949803967,0.4180340589527834,0.22672495154917682,0.4797606014600275,0.6374039246934897,0.1972081307130279,0.1653879445934824
57,<50,conservative,income,0.5958931664660965,0.28269523315706635,0.12141160037683721,0.8880020824987943,0.21130986233106402,0.7310629700665171,0.05762716760241885
62,100-200,aggressive,income,0.5256063886856973,0.3387730827666299,0.13562052854767276,0.5755292738319312,0.6030017604006047,0.228582591130849,0.16841564846854631
18,100-200,moderate,growth,0.6666846991214501,0.2867516993858352,0.04656360149271471,0.5518410809348774,0.4059269616563791,0.42642344654874387,0.16764959179487707
33,<50,conservative,growth,0.5589605584806642,0.17989766870387047,0.2611417728154653,0.3804449417427939,0.23291963387797862,0.7318125299563973,0.03526783616562408
56,>200,moderate,balanced,0.5379264109558352,0.17306411250984988,0.2890094765343149,0.690954492217309,0.4652527077168785,0.35254290422791057,0.18220438805521094
22,100-200,moderate,income,0.4460932282553222,0.24040317116618728,0.3135036005784905,0.21006106624444437,0.42183735282506196,0.4115243938953485,0.1666382532795896
39,>200,moderate,growth,0.5320919526490563,0.21933575468563415,0.24857229266530964,0.23465884079160548,0.47753528118521693,0.37584072818691266,0.14662399062787052
46,50-100,aggressive,balanced,0.3894079061023836,0.42348151329529726,0.18711058060231917,0.6195510109950618,0.5977030381529143,0.23068497237556382,0.17161198947152184
20,100-200,moderate,balanced,0.2569425629754592,0.38257546002516646,0.3604819769993743,0.4391722016729179,0.4232761406318218,0.39071226205778603,0.1860115973103922
29,>200,moderate,income,0.662777046818744,0.2296372606158227,0.1075856925654333,0.8673214605406724,0.4888877533579867,0.32416221558580033,0.186950031056213
43,>200,moderate,income,0.6048596658782924,0.3015783241054364,0.0935620100162711,0.83223348350595,0.47595555270492895,0.39432386032163613,0.12972058697343491
33,50-100,conservative,balanced,0.4961278703404088,0.3220335469197652,0.18183858273982606,0.6995943810736951,0.28560238266343035,0.6165729587179039,0.0978246586186659
68,>200,conservative,growth,0.24976930916291099,0.600873584059464,0.1493571067776251,0.7727019067894609,0.292013623311691,0.6124449481451988,0.0955414285431102
54,>200,aggressive,balanced,0.5038412342733054,0.3911174840928905,0.10504128163380398,0.6671322947673853,0.6660100307938733,0.20346493651149358,0.13052503269463317
39,50-100,aggressive,income,0.5302941026285249,0.42709721497134173,0.04260868240013341,0.28790747189711247,0.6096920529580038,0.21500387495132403,0.17530407209067217
46,100-200,conservative,growth,0.5756831330085532,0.3917755993388111,0.03254126765263564,0.7358803587824418,0.24930073677830442,0.6574092428628928,0.09329002035880286
31,>200,aggressive,growth,0.41144036371350184,0.3951846122236046,0.19337502406289356,0.3471343781031925,0.6242440993319872,0.1718950364859048,0.203860864182108
45,>200,conservative,balanced,0.34303028525504037,0.46044335427342786,0.1965263604715318,0.4264099985701377,0.3396624047644581,0.5755303446422315,0.08480725059331043
22,>200,moderate,income,0.6721696392677148,0.22998369479962524,0.09784666593265992,0.7734639484716941,0.4294915760721187,0.392698331558954,0.17781009236892736
64,<50,moderate,balanced,0.6147464711238164,0.30685889315899334,0.07839463571719012,0.5755679258754137,0.39231675956713596,0.4769359834103994,0.13074725702246462
66,50-100,aggressive,balanced,0.25184643093807607,0.4676506196995153,0.28050294936240855,0.8019584999283864,0.6393418389089294,0.1940916896464138,0.16656647144465683
47,<50,conservative,balanced,0.27966595180444037,0.5667602043162555,0.153573843879304,0.3491247238902849,0.19550517949433716,0.7764411398951375,0.028053680610525343
63,50-100,conservative,growth,0.606067028129574,0.3440652076870054,0.049867764183420545,0.625444907024821,0.27619530648184465,0.6408313819829237,0.08297331153523171
69,100-200,aggressive,growth,0.4663740605303864,0.36234463645527426,0.17128130301433947,0.25865368078378315,0.5964131665552674,0.2337694709239282,0.16981736252080432
22,100-200,conservative,income,0.7026326396735212,0.2748075972999576,0.022559763026521313,0.6501426954780207,0.28873044346915366,0.61020435994556,0.10106519658528629
29,>200,moderate,income,0.5444668456651213,0.3477407841227418,0.10779237021213697,0.7337738264428743,0.4655443156359695,0.3976315722547916,0.13682411210923887
33,50-100,aggressive,balanced,0.41864891003907906,0.26863214055394385,0.3127189494069771,0.6094516257851051,0.6029335618689987,0.21476185400664866,0.1823045841243527
43,100-200,aggressive,balanced,0.42881274413126746,0.4063800235703674,0.1648072322983652,0.38636205104916715,0.6620425074424674,0.20941125449635134,0.12854623806118134
43,50-100,conservative,balanced,0.21462385938433462,0.5545165480189455,0.23085959259671976,0.2219398682012067,0.2512866979990098,0.6471551924618268,0.10155810953916335
65,100-200,aggressive,income,0.14472352328866292,0.5731427946579952,0.28213368205334177,0.28361421877500004,0.5824330550519631,0.23990226109743418,0.17766468385060277
38,<50,conservative,growth,0.4091989902516365,0.3314541651101768,0.25934684463818675,0.6356120853518183,0.19776751990310593,0.7440084792502534,0.058224000846640665
56,100-200,conservative,growth,0.27482712759087513,0.6832064693661763,0.04196640304294842,0.8540941517897596,0.27827609061346265,0.622376414585887,0.09934749480065039
53,<50,conservative,balanced,0.5723073524712111,0.3655251917642666,0.06216745576452224,0.34457408278040447,0.22289131158956763,0.7337541325211633,0.04335455588926913
50,100-200,conservative,balanced,0.4944085873686878,0.4492749881061822,0.05631642452513002,0.7145183043735691,0.2528650193110326,0.6377205338078892,0.10941444688107824
47,>200,conservative,balanced,0.46472378037051276,0.3553241364824387,0.17995208314704858,0.806515744274329,0.3169644219598079,0.5809777117408713,0.10205786629932077
54,<50,aggressive,balanced,0.5756406862459726,0.24358894144174698,0.1807703723122804,0.5646175249132577,0.5691375363644174,0.30079360430234514,0.1300688593332374
40,100-200,moderate,income,0.4932892588645613,0.27039362281306095,0.23631711832237773,0.6684860570905604,0.42909485654549767,0.4307320484527801,0.14017309500172204
27,>200,moderate,growth,0.41515946437889834,0.2634999344595281,0.3213406011615736,0.7705107216733037,0.4471195116644206,0.36215360865649354,0.19072687967908597
22,<50,aggressive,balanced,0.43947136085030086,0.20983226073177272,0.35069637841792634,0.3824726104184155,0.6030215502871035,0.3126910913131057,0.0842873583997908
53,>200,aggressive,income,0.18262568131845486,0.5624094452159649,0.25496487346558033,0.40782697198763007,0.6500350243929165,0.20579527726330826,0.14416969834377533
51,50-100,moderate,balanced,0.31743311947214586,0.5950930113185922,0.08747386920926187,0.20043926163991932,0.41524878471884463,0.4562205158385441,0.12853069944261122
69,50-100,moderate,balanced,0.4676097080794481,0.4676371031530781,0.06475318876747385,0.8741658916284617,0.4727585761435599,0.4142097163931895,0.11303170746325054
48,<50,moderate,growth,0.2766135099394771,0.3394568698809823,0.3839296201795408,0.8422814262174413,0.3993558758026844,0.47895152117297257,0.12169260302434301
27,100-200,moderate,balanced,0.33440857605525537,0.5862198864257042,0.0793715375190403,0.7351977846316012,0.4420014424469465,0.4152499873776883,0.14274857017536519
36,<50,moderate,growth,0.6575118749888852,0.29265735728280196,0.04983076772831303,0.2553532146836537,0.38152117941616587,0.5291675189536289,0.08931130163020506
49,>200,conservative,growth,0.7329894478243058,0.11838346102979486,0.14862709114589945,0.5132520227896556,0.26741922765467163,0.6169033993837643,0.11567737296156416
18,100-200,aggressive,growth,0.4672882899624168,0.3553441951583055,0.1773675148792777,0.27132422778008697,0.6155882115021548,0.2002663551959183,0.18414543330192687
22,50-100,conservative,income,0.5760298447600929,0.3954110070906818,0.028559148149225364,0.21114418708395905,0.28990746863982864,0.6303779863186135,0.07971454504155792
62,100-200,moderate,income,0.31918463847575673,0.2626477705298326,0.41816759099441053,0.6313280756488181,0.45831635027596385,0.3996012071089464,0.14208244261508982
21,50-100,moderate,growth,0.6395771767204698,0.11963177407419708,0.24079104920533326,0.8725805919561319,0.4498087051743674,0.39733118721990673,0.15286010760572588
33,100-200,moderate,balanced,0.43655261150776925,0.4662293762759178,0.09721801221631299,0.8320076164025051,0.45062349606970953,0.3973970133561281,0.15197949057416227
41,100-200,conservative,growth,0.7938864751617422,0.1799036537915011,0.026209871046756532,0.6877283704547831,0.2459855692831736,0.655766794264348,0.0982476364524784
33,100-200,conservative,balanced,0.6543119636871246,0.30248510126635175,0.04320293504652357,0.26764840891541003,0.2812760706559365,0.6347503348617786,0.08397359448228503
19,>200,moderate,growth,0.34760339247849514,0.4272634224901491,0.2251331850313558,0.3919148263706101,0.4770254832604866,0.3751316259818178,0.14784289075769558
66,>200,conservative,balanced,0.6640671183278398,0.1490805509307105,0.1868523307414498,0.42403970881970365,0.278830546031887,0.5957406065295293,0.1254288474385838
